state,statefp,county,countyfp,year,month,trap_type,num_collection_events,num_sites,num_trap_nights,num_aegypti_collected,num_albopictus_collected,num_collections_aegypti,num_collections_albopictus
Florida,12,Madison,079,2015,6,CO2,9,5,18,0,5,0,3
Florida,12,Madison,079,2015,7,CO2,5,5,10,0,2,0,1
Florida,12,Madison,079,2016,4,CO2,7,5,14,0,0,0,0
Florida,12,Madison,079,2016,9,CO2,8,4,16,0,0,0,0
Florida,12,Madison,079,2016,10,CO2,4,4,8,0,9,0,2
Florida,12,Madison,079,2017,5,CO2,1,1,2,0,0,0,0
Florida,12,Okaloosa,091,2017,7,CO2,12,12,12,0,35,0,9
Florida,12,Liberty,077,2017,8,CO2,6,6,6,0,0,0,0
Florida,12,Madison,079,2017,8,CO2,2,2,4,0,16,0,1
Florida,12,Okaloosa,091,2017,8,CO2,48,12,48,0,81,0,23
Florida,12,Santa Rosa,113,2017,8,CO2,48,12,48,0,16,0,6
Florida,12,Madison,079,2017,9,CO2,3,3,6,0,4,0,2
Florida,12,Okaloosa,091,2017,9,CO2,48,12,48,0,76,0,23
Florida,12,Santa Rosa,113,2017,9,CO2,36,12,36,0,17,0,5
Florida,12,Okaloosa,091,2017,10,CO2,12,12,12,0,13,0,4
Florida,12,Santa Rosa,113,2017,10,CO2,60,12,60,0,18,0,8
Florida,12,Okaloosa,091,2017,11,CO2,48,12,48,0,19,0,10
Florida,12,Santa Rosa,113,2017,11,CO2,36,12,36,0,4,0,4
Florida,12,Calhoun,013,2017,12,CO2,11,11,11,0,0,0,0
Florida,12,Gadsden,039,2017,12,CO2,12,12,12,0,1,0,1
Florida,12,Holmes,059,2017,12,CO2,36,12,36,0,15,0,7
Florida,12,Jefferson,065,2017,12,CO2,12,12,12,0,2,0,1
Florida,12,Liberty,077,2017,12,CO2,24,12,24,0,0,0,0
Florida,12,Okaloosa,091,2017,12,CO2,36,12,36,0,2,0,1
Florida,12,Santa Rosa,113,2017,12,CO2,36,12,36,0,9,0,2
Florida,12,Wakulla,129,2017,12,CO2,12,12,12,0,0,0,0
Florida,12,Washington,133,2017,12,CO2,24,12,24,0,1,0,1
Florida,12,Liberty,077,2018,1,CO2,63,12,63,0,1,0,1
Florida,12,Calhoun,013,2018,2,CO2,86,17,86,0,3,0,3
Florida,12,Holmes,059,2018,2,CO2,135,13,135,0,1,0,1
Florida,12,Okaloosa,091,2018,2,CO2,137,13,137,0,4,0,2
Florida,12,Taylor,123,2018,2,CO2,205,13,205,0,4,0,3
Florida,12,Wakulla,129,2018,2,CO2,142,15,142,0,4,0,1
Florida,12,Calhoun,013,2018,3,CO2,227,17,227,0,2,0,1
Florida,12,Gadsden,039,2018,3,CO2,173,15,173,0,3,0,3
Florida,12,Holmes,059,2018,3,CO2,235,13,235,0,10,0,6
Florida,12,Jefferson,065,2018,3,CO2,246,25,246,0,6,0,3
Florida,12,Liberty,077,2018,3,CO2,260,12,260,0,9,0,5
Florida,12,Madison,079,2018,3,CO2,210,15,210,0,5,0,3
Florida,12,Okaloosa,091,2018,3,CO2,210,13,210,0,83,0,6
Florida,12,Santa Rosa,113,2018,3,CO2,175,12,175,0,20,0,3
Florida,12,Taylor,123,2018,3,CO2,268,13,268,0,5,0,2
Florida,12,Wakulla,129,2018,3,CO2,206,15,206,0,10,0,5
Florida,12,Washington,133,2018,3,CO2,320,15,320,0,12,0,10
Florida,12,Calhoun,013,2018,4,CO2,246,17,246,0,16,0,11
Florida,12,Gadsden,039,2018,4,CO2,296,15,296,0,50,0,21
Florida,12,Holmes,059,2018,4,CO2,236,13,236,0,64,0,14
Florida,12,Jackson,063,2018,4,CO2,232,15,232,0,23,0,13
Florida,12,Jefferson,065,2018,4,CO2,288,25,288,0,30,0,18
Florida,12,Liberty,077,2018,4,CO2,298,12,298,0,19,0,10
Florida,12,Madison,079,2018,4,CO2,240,15,240,0,38,0,11
Florida,12,Okaloosa,091,2018,4,CO2,260,13,260,0,151,0,14
Florida,12,Santa Rosa,113,2018,4,CO2,191,12,191,0,48,0,7
Florida,12,Taylor,123,2018,4,CO2,318,13,318,0,16,0,8
Florida,12,Wakulla,129,2018,4,CO2,344,15,344,0,84,0,19
Florida,12,Washington,133,2018,4,CO2,271,15,271,0,74,0,21
Florida,12,Calhoun,013,2018,5,CO2,187,17,187,0,19,0,10
Florida,12,Gadsden,039,2018,5,CO2,290,15,290,0,36,0,15
Florida,12,Holmes,059,2018,5,CO2,337,13,337,0,107,0,25
Florida,12,Jackson,063,2018,5,CO2,282,15,282,0,85,0,17
Florida,12,Jefferson,065,2018,5,CO2,319,25,319,0,55,0,23
Florida,12,Liberty,077,2018,5,CO2,351,12,351,0,185,0,24
Florida,12,Madison,079,2018,5,CO2,331,15,331,0,82,0,15
Florida,12,Okaloosa,091,2018,5,CO2,332,13,332,0,256,0,32
Florida,12,Santa Rosa,113,2018,5,CO2,259,12,259,0,178,0,17
Florida,12,Taylor,123,2018,5,CO2,361,13,361,0,61,0,17
Florida,12,Wakulla,129,2018,5,CO2,373,15,373,0,298,0,36
Florida,12,Washington,133,2018,5,CO2,246,15,246,0,141,0,17
Florida,12,Calhoun,013,2018,6,CO2,448,17,448,0,309,0,37
Florida,12,Gadsden,039,2018,6,CO2,252,15,252,0,72,0,15
Florida,12,Holmes,059,2018,6,CO2,385,13,385,0,328,0,37
Florida,12,Jackson,063,2018,6,CO2,299,15,299,0,99,0,20
Florida,12,Jefferson,065,2018,6,CO2,480,25,480,0,269,0,35
Florida,12,Liberty,077,2018,6,CO2,294,12,294,0,87,0,22
Florida,12,Madison,079,2018,6,CO2,298,15,298,0,384,0,15
Florida,12,Okaloosa,091,2018,6,CO2,258,13,258,0,391,0,31
Florida,12,Santa Rosa,113,2018,6,CO2,269,12,269,0,996,0,22
Florida,12,Taylor,123,2018,6,CO2,487,13,487,0,241,0,34
Florida,12,Wakulla,129,2018,6,CO2,381,15,381,0,558,0,38
Florida,12,Washington,133,2018,6,CO2,443,15,443,0,287,0,44
Florida,12,Calhoun,013,2018,7,CO2,282,17,282,0,150,0,21
Florida,12,Gadsden,039,2018,7,CO2,158,15,158,0,80,0,22
Florida,12,Holmes,059,2018,7,CO2,383,13,383,0,501,0,42
Florida,12,Jackson,063,2018,7,CO2,218,15,218,0,37,0,15
Florida,12,Jefferson,065,2018,7,CO2,359,25,359,0,274,0,33
Florida,12,Liberty,077,2018,7,CO2,377,12,377,0,393,0,40
Florida,12,Madison,079,2018,7,CO2,348,15,348,0,1075,0,25
Florida,12,Okaloosa,091,2018,7,CO2,272,13,272,0,471,0,32
Florida,12,Santa Rosa,113,2018,7,CO2,325,12,325,0,234,0,24
Florida,12,Taylor,123,2018,7,CO2,354,13,354,0,510,0,30
Florida,12,Wakulla,129,2018,7,CO2,418,15,418,0,672,0,50
Florida,12,Washington,133,2018,7,CO2,254,15,254,0,153,0,30
Florida,12,Calhoun,013,2018,8,CO2,360,17,360,0,238,0,26
Florida,12,Gadsden,039,2018,8,CO2,347,15,347,0,152,0,31
Florida,12,Holmes,059,2018,8,CO2,291,13,291,0,364,0,43
Florida,12,Jackson,063,2018,8,CO2,326,15,326,0,115,0,32
Florida,12,Jefferson,065,2018,8,CO2,375,25,375,0,354,0,34
Florida,12,Liberty,077,2018,8,CO2,347,12,347,0,564,0,27
Florida,12,Madison,079,2018,8,CO2,296,15,296,0,2290,0,23
Florida,12,Okaloosa,091,2018,8,CO2,254,13,254,0,236,0,30
Florida,12,Santa Rosa,113,2018,8,CO2,227,12,227,0,226,0,20
Florida,12,Taylor,123,2018,8,CO2,420,13,420,0,751,0,26
Florida,12,Wakulla,129,2018,8,CO2,319,15,319,0,303,0,30
Florida,12,Washington,133,2018,8,CO2,320,15,320,0,256,0,41
Florida,12,Calhoun,013,2018,9,CO2,234,17,234,0,79,0,15
Florida,12,Gadsden,039,2018,9,CO2,229,15,229,0,138,0,22
Florida,12,Holmes,059,2018,9,CO2,273,13,273,0,321,0,34
Florida,12,Jackson,063,2018,9,CO2,304,15,304,0,195,0,22
Florida,12,Jefferson,065,2018,9,CO2,333,25,333,0,370,0,29
Florida,12,Liberty,077,2018,9,CO2,310,12,310,0,358,0,28
Florida,12,Madison,079,2018,9,CO2,247,15,247,0,2992,0,13
Florida,12,Okaloosa,091,2018,9,CO2,283,13,283,0,125,0,26
Florida,12,Santa Rosa,113,2018,9,CO2,202,12,202,0,205,0,12
Florida,12,Taylor,123,2018,9,CO2,304,13,304,0,310,0,18
Florida,12,Wakulla,129,2018,9,CO2,358,15,358,0,249,0,35
Florida,12,Washington,133,2018,9,CO2,270,15,270,0,148,0,23
Florida,12,Calhoun,013,2018,10,CO2,148,17,148,0,13,0,7
Florida,12,Gadsden,039,2018,10,CO2,80,15,80,0,24,0,7
Florida,12,Holmes,059,2018,10,CO2,264,13,264,0,160,0,21
Florida,12,Jackson,063,2018,10,CO2,228,15,228,0,92,0,15
Florida,12,Jefferson,065,2018,10,CO2,169,25,169,0,133,0,14
Florida,12,Liberty,077,2018,10,CO2,257,12,257,0,111,0,19
Florida,12,Madison,079,2018,10,CO2,232,15,232,0,488,0,16
Florida,12,Okaloosa,091,2018,10,CO2,385,13,385,0,373,0,46
Florida,12,Santa Rosa,113,2018,10,CO2,280,12,280,0,177,0,17
Florida,12,Taylor,123,2018,10,CO2,170,13,170,0,103,0,13
Florida,12,Wakulla,129,2018,10,CO2,226,15,226,0,244,0,19
Florida,12,Washington,133,2018,10,CO2,125,15,125,0,60,0,7
Florida,12,Calhoun,013,2018,11,CO2,173,17,173,0,21,0,8
Florida,12,Gadsden,039,2018,11,CO2,123,15,123,0,106,0,6
Florida,12,Holmes,059,2018,11,CO2,154,13,154,0,43,0,6
Florida,12,Jackson,063,2018,11,CO2,151,15,151,0,2,0,1
Florida,12,Jefferson,065,2018,11,CO2,249,25,249,0,125,0,17
Florida,12,Liberty,077,2018,11,CO2,236,12,236,0,42,0,10
Florida,12,Madison,079,2018,11,CO2,225,15,225,0,174,0,13
Florida,12,Okaloosa,091,2018,11,CO2,178,13,178,0,204,0,11
Florida,12,Santa Rosa,113,2018,11,CO2,119,12,119,0,47,0,5
Florida,12,Taylor,123,2018,11,CO2,198,13,198,0,44,0,6
Florida,12,Wakulla,129,2018,11,CO2,248,15,248,0,161,0,17
Florida,12,Washington,133,2018,11,CO2,181,15,181,0,26,0,7
Florida,12,Calhoun,013,2018,12,CO2,100,17,100,0,1,0,1
Florida,12,Holmes,059,2018,12,CO2,33,13,33,0,2,0,2
Florida,12,Liberty,077,2018,12,CO2,113,12,113,0,8,0,5
Florida,12,Madison,079,2018,12,CO2,108,15,108,0,1,0,1
Florida,12,Okaloosa,091,2018,12,CO2,112,13,112,0,7,0,6
Florida,12,Santa Rosa,113,2018,12,CO2,98,12,98,0,1,0,1
Florida,12,Wakulla,129,2018,12,CO2,110,15,110,0,13,0,4
Florida,12,Washington,133,2018,12,CO2,82,15,82,0,6,0,3
Florida,12,Pasco,101,2013,6,CO2,1,1,1,0,1,0,1
Florida,12,Pasco,101,2013,7,CO2,1,1,1,0,1,0,1
Florida,12,Pasco,101,2013,8,CO2,1,1,1,0,1,0,1
Florida,12,Pasco,101,2013,9,CO2,2,1,2,0,3,0,2
Florida,12,Pasco,101,2014,4,CO2,1,1,1,0,2,0,1
Florida,12,Pasco,101,2014,5,CO2,1,1,1,0,1,0,1
Florida,12,Pasco,101,2014,7,CO2,4,1,4,0,7,0,4
Florida,12,Pasco,101,2014,8,CO2,1,1,1,0,1,0,1
Florida,12,Pasco,101,2014,9,CO2,3,1,3,0,6,0,3
Florida,12,Pasco,101,2014,10,CO2,2,1,2,0,3,0,2
Florida,12,Pasco,101,2015,4,CO2,1,1,1,0,2,0,1
Florida,12,Pasco,101,2015,5,CO2,2,1,2,0,5,0,2
Florida,12,Pasco,101,2015,6,CO2,9,4,9,15,19,5,6
Florida,12,Pasco,101,2015,7,CO2,5,3,5,12,9,3,5
Florida,12,Pasco,101,2015,8,CO2,12,6,12,62,17,4,8
Florida,12,Pasco,101,2015,9,CO2,9,6,9,106,36,5,8
Florida,12,Pasco,101,2015,10,CO2,6,3,6,65,6,4,3
Florida,12,Pasco,101,2015,11,CO2,2,1,2,24,0,2,0
Florida,12,Pasco,101,2016,2,CO2,4,2,5,6,0,4,0
Florida,12,Pasco,101,2016,3,CO2,6,3,11,50,5,6,3
Florida,12,Pasco,101,2016,4,CO2,11,4,13,139,10,10,6
Florida,12,Pasco,101,2016,5,CO2,21,7,21,209,53,17,16
Florida,12,Pasco,101,2016,6,CO2,9,4,11,139,28,6,6
Florida,12,Pasco,101,2016,7,CO2,26,8,32,875,281,16,21
Florida,12,Pasco,101,2016,8,CO2,23,8,30,1124,217,21,19
Florida,12,Pasco,101,2016,9,CO2,22,8,24,372,53,17,16
Florida,12,Pasco,101,2016,10,CO2,17,6,17,199,15,17,10
Florida,12,Pasco,101,2016,11,CO2,4,4,4,6,2,3,2
Florida,12,Pasco,101,2016,12,CO2,3,3,3,3,1,2,1
Florida,12,Pasco,101,2017,1,CO2,6,4,6,22,2,4,2
Florida,12,Pasco,101,2017,2,CO2,9,6,9,9,11,5,5
Florida,12,Pasco,101,2017,3,CO2,8,6,8,12,4,5,4
Florida,12,Pasco,101,2017,4,CO2,8,5,8,8,6,4,4
Florida,12,Pasco,101,2017,5,CO2,11,8,11,46,34,7,5
Florida,12,Pasco,101,2017,6,CO2,34,19,34,341,231,19,24
Florida,12,Pasco,101,2017,7,CO2,29,15,29,247,293,9,24
Florida,12,Pasco,101,2017,8,CO2,22,10,22,1,113,1,22
Florida,12,Pasco,101,2017,9,CO2,7,6,7,1,48,1,7
Florida,12,Pasco,101,2017,10,CO2,6,5,6,0,17,0,6
Florida,12,Pasco,101,2017,11,CO2,6,5,6,4,6,3,4
Florida,12,Pasco,101,2017,12,CO2,3,2,3,2,2,1,2
Florida,12,Pasco,101,2018,1,CO2,29,9,29,0,0,0,0
Florida,12,Pasco,101,2018,2,CO2,43,11,43,10,14,2,8
Florida,12,Pasco,101,2018,3,CO2,38,11,38,2,1,2,1
Florida,12,Pasco,101,2018,4,CO2,21,11,21,0,4,0,1
Florida,12,Pasco,101,2018,5,CO2,57,12,57,7,67,4,10
Florida,12,Pasco,101,2018,6,CO2,41,12,41,5,164,3,14
Florida,12,Pasco,101,2018,6,BGS,15,15,15,127,0,15,0
Florida,12,Pasco,101,2018,7,CO2,46,12,46,16,137,6,13
Florida,12,Pasco,101,2018,7,BGS,60,15,60,533,10,60,5
Florida,12,Pasco,101,2018,8,CO2,43,12,43,11,66,3,14
Florida,12,Pasco,101,2018,8,BGS,75,15,75,459,11,66,7
Florida,12,Pasco,101,2018,9,CO2,48,12,48,4,52,3,11
Florida,12,Pasco,101,2018,10,CO2,60,12,60,2,30,2,12
Florida,12,Pasco,101,2018,11,CO2,47,12,47,7,5,4,3
Florida,12,Pasco,101,2018,12,CO2,36,15,36,6,3,3,2
Florida,12,Pinellas,103,2017,2,BGS,30,10,105,687,55,28,7
Florida,12,Pinellas,103,2017,3,BGS,40,10,138,984,19,37,4
Florida,12,Pinellas,103,2017,4,BGS,40,10,130,1880,2,38,2
Florida,12,Pinellas,103,2017,5,BGS,50,10,180,3892,9,47,5
Florida,12,Pinellas,103,2017,6,BGS,40,10,130,24676,36,39,8
Florida,12,Pinellas,103,2017,7,BGS,40,10,150,12489,1,40,1
Florida,12,Pinellas,103,2017,8,BGS,48,14,108,4428,3,44,2
Florida,12,Pinellas,103,2017,9,BGS,56,14,56,743,0,46,0
Florida,12,Pinellas,103,2017,10,BGS,70,14,70,467,1,46,1
Florida,12,Pinellas,103,2017,11,BGS,42,14,42,231,0,26,0
Florida,12,Pinellas,103,2017,12,BGS,42,14,42,185,0,23,0
Florida,12,Pinellas,103,2018,1,BGS,49,14,49,101,0,22,0
Florida,12,Pinellas,103,2018,2,BGS,62,14,62,215,1,31,1
Florida,12,Pinellas,103,2018,3,BGS,56,14,56,160,0,20,0
Florida,12,Pinellas,103,2018,4,BGS,56,14,70,890,3,36,3
Florida,12,Pinellas,103,2018,5,BGS,70,14,112,2257,4,52,2
Florida,12,Pinellas,103,2018,6,BGS,28,14,28,1582,0,23,0
Florida,12,Pinellas,103,2018,7,BGS,54,14,70,2838,3,48,2
Florida,12,Pinellas,103,2018,8,BGS,70,14,70,1546,5,56,2
Florida,12,Pinellas,103,2018,9,BGS,42,14,42,340,1,27,1
Florida,12,Pinellas,103,2018,10,BGS,67,14,67,1031,0,45,0
Florida,12,Pinellas,103,2018,11,BGS,42,14,42,108,0,20,0
Florida,12,Pinellas,103,2018,12,BGS,41,14,41,72,0,19,0
Florida,12,Polk,105,2009,12,CO2,50,50,50,0,1,0,1
Florida,12,Polk,105,2010,1,CO2,149,50,149,0,0,0,0
Florida,12,Polk,105,2010,2,CO2,149,50,188,0,7,0,2
Florida,12,Polk,105,2010,3,CO2,248,50,298,0,102,0,9
Florida,12,Polk,105,2010,4,CO2,198,50,198,0,413,0,19
Florida,12,Polk,105,2010,5,CO2,199,50,199,0,268,0,28
Florida,12,Polk,105,2010,6,CO2,200,50,200,0,272,0,55
Florida,12,Polk,105,2010,7,CO2,150,50,150,0,277,0,32
Florida,12,Polk,105,2010,8,CO2,248,50,298,6,840,5,87
Florida,12,Polk,105,2010,9,CO2,199,50,199,0,416,0,44
Florida,12,Polk,105,2010,10,CO2,199,50,199,0,327,0,54
Florida,12,Polk,105,2010,11,CO2,135,50,135,1,25,1,13
Florida,12,Polk,105,2010,12,CO2,103,53,103,0,0,0,0
Florida,12,Polk,105,2011,1,CO2,262,53,262,1,2,1,1
Florida,12,Polk,105,2011,2,CO2,159,53,159,1,24,1,10
Florida,12,Polk,105,2011,3,CO2,211,53,263,0,72,0,20
Florida,12,Polk,105,2011,4,CO2,212,53,212,0,459,0,22
Florida,12,Polk,105,2011,5,CO2,215,54,215,0,225,0,46
Florida,12,Polk,105,2011,6,CO2,216,54,270,7,229,5,55
Florida,12,Polk,105,2011,7,CO2,162,55,162,26,439,4,51
Florida,12,Polk,105,2011,8,CO2,269,54,323,15,924,2,60
Florida,12,Polk,105,2011,9,CO2,214,54,214,2,827,2,41
Florida,12,Polk,105,2011,10,CO2,213,54,213,18,1023,4,25
Florida,12,Polk,105,2011,11,CO2,184,54,238,14,334,2,15
Florida,12,Polk,105,2011,12,CO2,170,54,170,1,17,1,7
Florida,12,Polk,105,2012,1,CO2,233,55,233,1,37,1,10
Florida,12,Polk,105,2012,2,CO2,213,54,213,1,29,1,12
Florida,12,Polk,105,2012,3,CO2,215,54,215,2,152,1,26
Florida,12,Polk,105,2012,4,CO2,270,54,270,16,162,11,32
Florida,12,Polk,105,2012,5,CO2,213,54,213,51,391,17,52
Florida,12,Polk,105,2012,6,CO2,215,54,215,226,1238,23,77
Florida,12,Polk,105,2012,7,CO2,268,54,268,391,695,14,48
Florida,12,Polk,105,2012,8,CO2,216,54,216,304,486,20,40
Florida,12,Polk,105,2012,9,CO2,214,54,214,11,239,3,28
Florida,12,Polk,105,2012,10,CO2,275,55,275,109,429,13,29
Florida,12,Polk,105,2012,11,CO2,165,55,165,25,69,5,16
Florida,12,Polk,105,2012,12,CO2,191,56,191,8,61,2,16
Florida,12,Polk,105,2013,1,CO2,223,56,223,21,71,6,23
Florida,12,Polk,105,2013,2,CO2,224,56,224,3,7,2,3
Florida,12,Polk,105,2013,3,CO2,219,55,219,4,12,3,5
Florida,12,Polk,105,2013,4,CO2,219,55,274,5,111,2,34
Florida,12,Polk,105,2013,5,CO2,220,55,275,25,141,12,45
Florida,12,Polk,105,2013,6,CO2,188,55,188,3,537,3,63
Florida,12,Polk,105,2013,7,CO2,274,55,274,25,851,5,68
Florida,12,Polk,105,2013,8,CO2,219,55,219,31,547,1,55
Florida,12,Polk,105,2013,9,CO2,275,55,275,63,448,5,57
Florida,12,Polk,105,2013,10,CO2,220,55,220,9,198,3,57
Florida,12,Polk,105,2013,11,CO2,165,55,165,2,66,1,27
Florida,12,Polk,105,2013,12,CO2,136,55,136,7,28,2,12
Florida,12,Polk,105,2014,1,CO2,217,55,217,0,7,0,5
Florida,12,Polk,105,2014,2,CO2,219,56,219,0,50,0,25
Florida,12,Polk,105,2014,3,CO2,273,55,273,4,121,3,38
Florida,12,Polk,105,2014,4,CO2,219,55,219,2,230,2,45
Florida,12,Polk,105,2014,5,CO2,223,56,223,15,355,3,62
Florida,12,Polk,105,2014,6,CO2,274,55,274,5,749,3,90
Florida,12,Polk,105,2014,7,CO2,220,55,220,15,694,1,44
Florida,12,Polk,105,2014,8,CO2,164,55,164,0,221,0,33
Florida,12,Polk,105,2014,9,CO2,277,56,331,124,815,3,56
Florida,12,Polk,105,2014,10,CO2,220,56,220,9,232,2,37
Florida,12,Polk,105,2014,11,CO2,89,54,89,0,16,0,7
Florida,12,Polk,105,2014,12,CO2,203,56,254,2,62,1,17
Florida,12,Polk,105,2015,1,CO2,163,56,163,0,49,0,8
Florida,12,Polk,105,2015,2,CO2,167,56,275,2,13,2,7
Florida,12,Polk,105,2015,3,CO2,283,57,283,14,269,1,44
Florida,12,Polk,105,2015,4,CO2,224,57,224,22,319,3,50
Florida,12,Polk,105,2015,5,CO2,112,57,168,0,225,0,28
Florida,12,Polk,105,2015,6,CO2,281,57,336,7,943,4,97
Florida,12,Polk,105,2015,7,CO2,228,58,228,0,851,0,64
Florida,12,Polk,105,2015,8,CO2,284,58,284,31,1402,3,41
Florida,12,Polk,105,2015,9,CO2,230,58,230,73,353,4,33
Florida,12,Polk,105,2015,10,CO2,227,58,227,0,206,0,39
Florida,12,Polk,105,2015,11,CO2,199,58,257,4,159,3,42
Florida,12,Polk,105,2015,12,CO2,70,58,70,0,51,0,15
Florida,12,Polk,105,2016,1,CO2,233,59,233,3,9,3,5
Florida,12,Polk,105,2016,2,CO2,291,59,291,4,45,3,19
Florida,12,Polk,105,2016,3,CO2,231,59,231,5,31,3,18
Florida,12,Polk,105,2016,4,CO2,234,59,234,1,312,1,34
Florida,12,Polk,105,2016,5,CO2,288,59,288,1,239,1,63
Florida,12,Polk,105,2016,6,CO2,234,59,234,14,396,5,47
Florida,12,Polk,105,2016,7,CO2,232,59,232,8,561,2,87
Florida,12,Polk,105,2016,8,CO2,231,59,231,12,316,4,46
Florida,12,Polk,105,2016,9,CO2,230,59,230,20,231,1,37
Florida,12,Polk,105,2016,10,CO2,289,59,348,1,192,1,36
Florida,12,Polk,105,2016,11,CO2,174,59,174,0,44,0,20
Florida,12,Polk,105,2016,12,CO2,172,59,172,0,13,0,10
Florida,12,Polk,105,2017,1,CO2,287,60,287,14,72,4,35
Florida,12,Polk,105,2017,2,CO2,204,59,204,1,60,1,17
Florida,12,Polk,105,2017,3,CO2,231,59,231,0,77,0,27
Florida,12,Polk,105,2017,4,CO2,233,59,233,9,160,4,37
Florida,12,Polk,105,2017,5,CO2,286,59,286,5,78,3,40
Florida,12,Polk,105,2017,6,CO2,230,59,230,59,444,8,42
Florida,12,Polk,105,2017,7,CO2,294,59,294,7,899,3,54
Florida,12,Polk,105,2017,8,CO2,231,59,231,17,401,2,36
Florida,12,Polk,105,2017,9,CO2,229,59,229,32,520,5,23
Florida,12,Polk,105,2017,10,CO2,295,59,295,31,114,6,19
Florida,12,Polk,105,2017,11,CO2,228,59,228,5,49,3,15
Florida,12,Polk,105,2017,12,CO2,114,59,114,0,17,0,8
Florida,12,Polk,105,2018,1,CO2,304,63,304,0,8,0,2
Florida,12,Polk,105,2018,2,CO2,250,64,250,2,106,2,20
Florida,12,Polk,105,2018,3,CO2,251,64,251,0,52,0,12
Florida,12,Polk,105,2018,4,CO2,250,66,250,24,186,9,39
Florida,12,Polk,105,2018,5,CO2,313,63,313,64,248,16,44
Florida,12,Polk,105,2018,6,CO2,251,63,251,38,645.5,7,58
Florida,12,Polk,105,2018,7,CO2,310,63,310,36,918,6,48
Florida,12,Polk,105,2018,8,CO2,251,63,251,28,364,5,38
Florida,12,Polk,105,2018,9,CO2,249,64,249,14,324,5,32
Florida,12,Polk,105,2018,10,CO2,312,63,312,6,174,2,40
Florida,12,Polk,105,2018,11,CO2,186,64,186,2,52,2,16
Florida,12,Polk,105,2018,12,CO2,189,63,189,2,22,2,9
Florida,12,St. Johns,109,2014,5,BGS,18,6,36,0,577,0,17
Florida,12,St. Johns,109,2014,6,BGS,30,6,60,0,1496,0,30
Florida,12,St. Johns,109,2014,7,BGS,24,6,48,0,3484,0,24
Florida,12,St. Johns,109,2014,8,BGS,18,6,36,2,2051,1,18
Florida,12,St. Johns,109,2014,9,BGS,30,6,60,0,1581,0,27
Florida,12,St. Johns,109,2014,10,BGS,24,6,48,2,478,2,19
Florida,12,St. Johns,109,2014,11,BGS,12,6,24,0,108,0,10
Florida,12,St. Johns,109,2015,3,BGS,25,7,60,0,94,0,10
Florida,12,St. Johns,109,2015,4,BGS,24,6,48,0,142,0,20
Florida,12,St. Johns,109,2015,5,BGS,24,6,48,76,287,6,22
Florida,12,St. Johns,109,2015,6,BGS,24,6,48,0,615,0,23
Florida,12,St. Johns,109,2015,7,BGS,18,6,36,0,1179,0,17
Florida,12,St. Johns,109,2015,8,BGS,24,6,48,1,760,1,23
Florida,12,St. Johns,109,2015,9,BGS,18,6,36,0,214,0,17
Florida,12,St. Johns,109,2015,10,BGS,12,6,24,0,163,0,10
Florida,12,St. Johns,109,2016,2,BGS,14,7,28,0,2,0,1
Florida,12,St. Johns,109,2016,3,BGS,19,7,40,0,95,0,13
Florida,12,St. Johns,109,2016,4,BGS,27,7,54,1,286,1,22
Florida,12,St. Johns,109,2016,5,BGS,36,9,72,26,495,4,25
Florida,12,St. Johns,109,2016,6,BGS,21,7,42,126,530,3,17
Florida,12,St. Johns,109,2016,7,BGS,30,9,60,83,494,5,22
Florida,12,St. Johns,109,2016,8,BGS,51,15,142,574,596,16,23
Florida,12,St. Johns,109,2016,9,BGS,44,11,88,138,76,13,17
Florida,12,St. Johns,109,2016,10,BGS,55,11,110,67,84,11,16
Florida,12,St. Johns,109,2016,11,BGS,11,11,22,0,0,0,0
Florida,12,St. Johns,109,2017,1,BGS,32,12,32,12,7,8,4
Florida,12,St. Johns,109,2017,2,BGS,40,12,40,3,78,3,21
Florida,12,St. Johns,109,2017,3,BGS,30,12,30,24,60,5,14
Florida,12,St. Johns,109,2017,4,BGS,33,11,33,113,212,17,20
Florida,12,St. Johns,109,2017,5,BGS,33,12,33,165,102,19,15
Florida,12,St. Johns,109,2017,6,BGS,41,12,41,1499,843,35,22
Florida,12,St. Johns,109,2017,7,BGS,49,12,49,882,1230,41,25
Florida,12,St. Johns,109,2017,8,BGS,45,12,45,381,146,32,19
Florida,12,St. Johns,109,2017,9,BGS,36,12,36,233,104,21,12
Florida,12,St. Johns,109,2017,10,BGS,33,12,33,76,53,19,12
Florida,12,St. Johns,109,2018,1,BGS,36,12,36,1,7,1,3
Florida,12,St. Johns,109,2018,2,BGS,48,12,48,1,18,1,2
Florida,12,St. Johns,109,2018,3,BGS,48,12,48,10,26,7,10
Florida,12,St. Johns,109,2018,4,BGS,48,12,48,29,48,14,15
Florida,12,St. Johns,109,2018,5,BGS,60,12,60,124,323,26,21
Florida,12,St. Johns,109,2018,6,BGS,48,12,48,171,459,23,25
Florida,12,St. Johns,109,2018,7,BGS,48,12,48,153,163,19,20
Florida,12,St. Johns,109,2018,8,BGS,60,12,60,260,221,38,29
Florida,12,St. Johns,109,2018,9,BGS,48,12,48,179,55,27,14
Florida,12,St. Johns,109,2018,10,BGS,36,12,36,264,51,19,11
Florida,12,St. Johns,109,2018,11,BGS,60,12,60,68,98,24,23
Florida,12,St. Johns,109,2018,12,BGS,36,12,36,17,28,9,8
Florida,12,Walton,131,2017,7,BGS,2,2,2,0,105,0,2
